Date,Date_YMD,State_Abbr,Confirmed,Deceased,Recovered,State,Active Variance,Active
03-Nov-20,2020-11-03,MH,4909,120,6973,Maharashtra,-2184,117169
03-Nov-20,2020-11-03,ML,63,0,101,Meghalaya,-38,1062
03-Nov-20,2020-11-03,MN,150,4,117,Manipur,29,3597
03-Nov-20,2020-11-03,MP,667,9,912,Madhya Pradesh,-254,8043
03-Nov-20,2020-11-03,MZ,35,0,27,Mizoram,8,417
03-Nov-20,2020-11-03,NL,55,0,180,Nagaland,-125,1292
03-Nov-20,2020-11-03,OR,1201,12,1462,Odisha,-273,12457
03-Nov-20,2020-11-03,PB,415,18,354,Punjab,43,4226
03-Nov-20,2020-11-03,PY,147,1,457,Puducherry,-311,2447
03-Nov-20,2020-11-03,RJ,1725,10,1219,Rajasthan,496,16385
03-Nov-20,2020-11-03,SK,37,0,5,Sikkim,32,365
03-Nov-20,2020-11-03,TG,1536,3,1491,Telangana,42,17232
03-Nov-20,2020-11-03,TN,2435,31,2707,Tamil Nadu,-303,19201
03-Nov-20,2020-11-03,TR,137,2,84,Tripura,51,1344
03-Nov-20,2020-11-03,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
03-Nov-20,2020-11-03,UP,1726,13,2210,Uttar Pradesh,-497,22538
03-Nov-20,2020-11-03,UT,316,4,409,Uttarakhand,-97,4213
03-Nov-20,2020-11-03,WB,3981,56,4058,West Bengal,-133,36443
03-Nov-20,2020-11-03,_TT,46027,510,53328,,-7811,533980
04-Nov-20,2020-11-04,AN,17,0,10,Andaman and Nicobar Islands,7,171
04-Nov-20,2020-11-04,AP,2477,10,2701,Andhra Pradesh,-234,21438
04-Nov-20,2020-11-04,AR,77,1,105,Arunachal Pradesh,-29,1645
04-Nov-20,2020-11-04,AS,380,0,655,Assam,-275,8007
04-Nov-20,2020-11-04,BR,541,5,976,Bihar,-440,6561
04-Nov-20,2020-11-04,CH,94,1,51,Chandigarh,42,671
04-Nov-20,2020-11-04,CT,2262,50,1209,Chhattisgarh,1003,22773
04-Nov-20,2020-11-04,DD,0,0,0,,0,0
04-Nov-20,2020-11-04,DL,6842,51,5797,Delhi,994,37369
04-Nov-20,2020-11-04,DN,4,0,2,,2,74
04-Nov-20,2020-11-04,GA,183,8,249,Goa,-74,2135
04-Nov-20,2020-11-04,GJ,975,6,1022,Gujarat,-53,12297
04-Nov-20,2020-11-04,HP,433,11,110,Himachal Pradesh,312,3461
04-Nov-20,2020-11-04,HR,1952,19,1161,Haryana,772,14111
04-Nov-20,2020-11-04,JH,301,3,505,Jharkhand,-207,4789
04-Nov-20,2020-11-04,JK,512,9,536,Jammu and Kashmir,-33,5935
04-Nov-20,2020-11-04,KA,3377,34,8045,Karnataka,-4702,35704
04-Nov-20,2020-11-04,KL,8516,28,8206,Kerala,282,85113
04-Nov-20,2020-11-04,LA,112,3,71,Ladakh,38,702
04-Nov-20,2020-11-04,LD,0,0,0,Lakshadweep,0,0
04-Nov-20,2020-11-04,MH,5505,300,8728,Maharashtra,-3523,113646
04-Nov-20,2020-11-04,ML,60,0,72,Meghalaya,-12,1050
04-Nov-20,2020-11-04,MN,262,3,158,Manipur,101,3698
04-Nov-20,2020-11-04,MP,707,13,884,Madhya Pradesh,-190,7853
04-Nov-20,2020-11-04,MZ,101,0,61,Mizoram,40,457
04-Nov-20,2020-11-04,NL,56,2,148,Nagaland,-94,1198
04-Nov-20,2020-11-04,OR,1474,12,1520,Odisha,-58,12399
04-Nov-20,2020-11-04,PB,527,14,268,Punjab,245,4471
04-Nov-20,2020-11-04,PY,104,1,419,Puducherry,-316,2131
04-Nov-20,2020-11-04,RJ,1770,9,1823,Rajasthan,-62,16323
04-Nov-20,2020-11-04,SK,62,0,79,Sikkim,-17,348
04-Nov-20,2020-11-04,TG,1637,6,1273,Telangana,358,17590
04-Nov-20,2020-11-04,TN,2487,30,2504,Tamil Nadu,-47,19154
04-Nov-20,2020-11-04,TR,116,3,112,Tripura,1,1345
04-Nov-20,2020-11-04,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
04-Nov-20,2020-11-04,UP,2167,15,2014,Uttar Pradesh,138,22676
04-Nov-20,2020-11-04,UT,388,5,270,Uttarakhand,113,4326
04-Nov-20,2020-11-04,WB,3987,55,4129,West Bengal,-197,36246
04-Nov-20,2020-11-04,_TT,50465,707,55873,,-6115,527865
05-Nov-20,2020-11-05,AN,14,0,12,Andaman and Nicobar Islands,2,173
05-Nov-20,2020-11-05,AP,2745,13,2292,Andhra Pradesh,440,21878
05-Nov-20,2020-11-05,AR,84,0,108,Arunachal Pradesh,-24,1621
05-Nov-20,2020-11-05,AS,313,0,761,Assam,-448,7559
05-Nov-20,2020-11-05,BR,741,8,467,Bihar,266,6827
05-Nov-20,2020-11-05,CH,92,0,60,Chandigarh,32,703
05-Nov-20,2020-11-05,CT,1734,44,1350,Chhattisgarh,340,23113
05-Nov-20,2020-11-05,DD,0,0,0,,0,0
05-Nov-20,2020-11-05,DL,6715,66,5289,Delhi,1360,38729
05-Nov-20,2020-11-05,DN,4,0,2,,2,76
05-Nov-20,2020-11-05,GA,172,4,238,Goa,-70,2065
05-Nov-20,2020-11-05,GJ,990,7,1055,Gujarat,-72,12225
05-Nov-20,2020-11-05,HP,444,6,201,Himachal Pradesh,237,3698
05-Nov-20,2020-11-05,HR,2064,23,1507,Haryana,534,14645
05-Nov-20,2020-11-05,JH,355,0,484,Jharkhand,-129,4660
05-Nov-20,2020-11-05,JK,524,6,651,Jammu and Kashmir,-133,5802
05-Nov-20,2020-11-05,KA,3156,31,5723,Karnataka,-2598,33106
05-Nov-20,2020-11-05,KL,6820,26,7699,Kerala,-905,84208
05-Nov-20,2020-11-05,LA,80,0,30,Ladakh,50,752
05-Nov-20,2020-11-05,LD,0,0,0,Lakshadweep,0,0
05-Nov-20,2020-11-05,MH,5246,256,11277,Maharashtra,-6287,107359
05-Nov-20,2020-11-05,ML,92,1,61,Meghalaya,30,1080
05-Nov-20,2020-11-05,MN,222,2,132,Manipur,88,3786
05-Nov-20,2020-11-05,MP,734,5,817,Madhya Pradesh,-88,7765
05-Nov-20,2020-11-05,MZ,65,1,38,Mizoram,26,483
05-Nov-20,2020-11-05,NL,57,1,144,Nagaland,-88,1110
05-Nov-20,2020-11-05,OR,1385,14,1460,Odisha,-89,12310
05-Nov-20,2020-11-05,PB,521,22,349,Punjab,150,4621
05-Nov-20,2020-11-05,PY,121,1,420,Puducherry,-300,1831
05-Nov-20,2020-11-05,RJ,1810,10,1822,Rajasthan,-22,16301
05-Nov-20,2020-11-05,SK,29,2,38,Sikkim,-11,337
05-Nov-20,2020-11-05,TG,1539,5,978,Telangana,556,18146
05-Nov-20,2020-11-05,TN,2348,28,2413,Tamil Nadu,-93,19061
05-Nov-20,2020-11-05,TR,132,0,115,Tripura,17,1362
05-Nov-20,2020-11-05,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
05-Nov-20,2020-11-05,UP,1852,27,1351,Uttar Pradesh,474,23150
05-Nov-20,2020-11-05,UT,480,9,602,Uttarakhand,-131,4195
05-Nov-20,2020-11-05,WB,3948,54,4187,West Bengal,-293,35953
05-Nov-20,2020-11-05,_TT,47628,672,54133,,-7177,520688
06-Nov-20,2020-11-06,AN,17,0,19,Andaman and Nicobar Islands,-2,171
06-Nov-20,2020-11-06,AP,2410,11,2452,Andhra Pradesh,-53,21825
06-Nov-20,2020-11-06,AR,81,0,99,Arunachal Pradesh,-18,1603
06-Nov-20,2020-11-06,AS,335,4,926,Assam,-595,6964
06-Nov-20,2020-11-06,BR,746,8,613,Bihar,125,6952
06-Nov-20,2020-11-06,CH,133,1,63,Chandigarh,69,772
06-Nov-20,2020-11-06,CT,1758,52,1753,Chhattisgarh,-47,23066
06-Nov-20,2020-11-06,DD,0,0,0,,0,0
06-Nov-20,2020-11-06,DL,7178,64,6121,Delhi,993,39722
06-Nov-20,2020-11-06,DN,5,0,3,,2,78
06-Nov-20,2020-11-06,GA,203,3,207,Goa,-7,2058
06-Nov-20,2020-11-06,GJ,1035,4,1321,Gujarat,-290,11935
06-Nov-20,2020-11-06,HP,88,4,215,Himachal Pradesh,-131,3567
06-Nov-20,2020-11-06,HR,2267,21,1533,Haryana,713,15358
06-Nov-20,2020-11-06,JH,356,1,401,Jharkhand,-46,4614
06-Nov-20,2020-11-06,JK,581,6,632,Jammu and Kashmir,-57,5745
06-Nov-20,2020-11-06,KA,2960,35,2701,Karnataka,224,33330
06-Nov-20,2020-11-06,KL,7002,27,7854,Kerala,-879,83329
06-Nov-20,2020-11-06,LA,85,1,52,Ladakh,32,784
06-Nov-20,2020-11-06,LD,0,0,0,Lakshadweep,0,0
06-Nov-20,2020-11-06,MH,6870,161,11060,Maharashtra,-4351,103008
06-Nov-20,2020-11-06,ML,86,0,91,Meghalaya,-5,1075
06-Nov-20,2020-11-06,MN,166,2,342,Manipur,-178,3608
06-Nov-20,2020-11-06,MP,778,12,856,Madhya Pradesh,-90,7675
06-Nov-20,2020-11-06,MZ,32,0,12,Mizoram,20,503
06-Nov-20,2020-11-06,NL,63,0,117,Nagaland,-54,1056
06-Nov-20,2020-11-06,OR,1494,15,1641,Odisha,-162,12148
06-Nov-20,2020-11-06,PB,647,14,372,Punjab,261,4882
06-Nov-20,2020-11-06,PY,125,0,314,Puducherry,-189,1642
06-Nov-20,2020-11-06,RJ,1797,11,1810,Rajasthan,-24,16277
06-Nov-20,2020-11-06,SK,49,0,7,Sikkim,42,379
06-Nov-20,2020-11-06,TG,1602,4,982,Telangana,616,18762
06-Nov-20,2020-11-06,TN,2370,27,2402,Tamil Nadu,-59,19002
06-Nov-20,2020-11-06,TR,110,1,121,Tripura,-12,1350
06-Nov-20,2020-11-06,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
06-Nov-20,2020-11-06,UP,2173,24,2167,Uttar Pradesh,-18,23132
06-Nov-20,2020-11-06,UT,473,9,404,Uttarakhand,60,4255
06-Nov-20,2020-11-06,WB,3942,55,4283,West Bengal,-396,35557
06-Nov-20,2020-11-06,_TT,50017,577,53946,,-4506,516182
07-Nov-20,2020-11-07,AN,21,0,12,Andaman and Nicobar Islands,9,180
07-Nov-20,2020-11-07,AP,2367,11,2747,Andhra Pradesh,-391,21434
07-Nov-20,2020-11-07,AR,64,2,106,Arunachal Pradesh,-44,1559
07-Nov-20,2020-11-07,AS,248,2,555,Assam,-309,6655
07-Nov-20,2020-11-07,BR,819,7,1000,Bihar,-188,6764
07-Nov-20,2020-11-07,CH,98,2,53,Chandigarh,43,815
07-Nov-20,2020-11-07,CT,1571,22,1359,Chhattisgarh,190,23256
07-Nov-20,2020-11-07,DD,0,0,0,,0,0
07-Nov-20,2020-11-07,DL,6953,79,6338,Delhi,536,40258
07-Nov-20,2020-11-07,DN,1,0,6,,-5,73
07-Nov-20,2020-11-07,GA,169,8,183,Goa,-22,2036
07-Nov-20,2020-11-07,GJ,1046,5,931,Gujarat,110,12045
07-Nov-20,2020-11-07,HP,915,6,255,Himachal Pradesh,654,4221
07-Nov-20,2020-11-07,HR,2011,17,1638,Haryana,356,15714
07-Nov-20,2020-11-07,JH,340,2,411,Jharkhand,-73,4541
07-Nov-20,2020-11-07,JK,532,5,688,Jammu and Kashmir,-161,5584
07-Nov-20,2020-11-07,KA,2258,22,2235,Karnataka,1,33331
07-Nov-20,2020-11-07,KL,7201,28,7120,Kerala,53,83382
07-Nov-20,2020-11-07,LA,72,0,40,Ladakh,32,816
07-Nov-20,2020-11-07,LD,0,0,0,Lakshadweep,0,0
07-Nov-20,2020-11-07,MH,3959,150,6748,Maharashtra,-2939,100069
07-Nov-20,2020-11-07,ML,68,2,55,Meghalaya,11,1086
07-Nov-20,2020-11-07,MN,240,3,622,Manipur,-385,3223
07-Nov-20,2020-11-07,MP,865,13,792,Madhya Pradesh,60,7735
07-Nov-20,2020-11-07,MZ,42,0,41,Mizoram,1,504
07-Nov-20,2020-11-07,NL,128,0,54,Nagaland,74,1130
07-Nov-20,2020-11-07,OR,1372,17,1683,Odisha,-328,11820
07-Nov-20,2020-11-07,PB,477,15,517,Punjab,-55,4827
07-Nov-20,2020-11-07,PY,69,2,495,Puducherry,-428,1214
07-Nov-20,2020-11-07,RJ,1841,13,1778,Rajasthan,50,16327
07-Nov-20,2020-11-07,SK,51,1,19,Sikkim,31,410
07-Nov-20,2020-11-07,TG,1607,6,937,Telangana,664,19426
07-Nov-20,2020-11-07,TN,2341,25,2352,Tamil Nadu,-36,18966
07-Nov-20,2020-11-07,TR,87,2,126,Tripura,-41,1309
07-Nov-20,2020-11-07,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
07-Nov-20,2020-11-07,UP,1894,25,2010,Uttar Pradesh,-141,22991
07-Nov-20,2020-11-07,UT,498,7,337,Uttarakhand,154,4409
07-Nov-20,2020-11-07,WB,3928,58,4339,West Bengal,-469,35088
07-Nov-20,2020-11-07,_TT,46153,557,48582,,-2986,513196
08-Nov-20,2020-11-08,AN,9,0,15,Andaman and Nicobar Islands,-6,174
08-Nov-20,2020-11-08,AP,2237,12,2256,Andhra Pradesh,-31,21403
08-Nov-20,2020-11-08,AR,47,1,96,Arunachal Pradesh,-50,1509
08-Nov-20,2020-11-08,AS,152,4,395,Assam,-247,6408
08-Nov-20,2020-11-08,BR,801,8,825,Bihar,-32,6732
08-Nov-20,2020-11-08,CH,109,2,46,Chandigarh,61,876
08-Nov-20,2020-11-08,CT,1375,13,2257,Chhattisgarh,-895,22361
08-Nov-20,2020-11-08,DD,0,0,0,,0,0
08-Nov-20,2020-11-08,DL,7745,77,6069,Delhi,1599,41857
08-Nov-20,2020-11-08,DN,0,0,7,,-7,66
08-Nov-20,2020-11-08,GA,149,2,207,Goa,-60,1976
08-Nov-20,2020-11-08,GJ,1020,7,819,Gujarat,194,12239
08-Nov-20,2020-11-08,HP,674,6,150,Himachal Pradesh,518,4739
08-Nov-20,2020-11-08,HR,2380,15,1630,Haryana,735,16449
08-Nov-20,2020-11-08,JH,203,0,298,Jharkhand,-95,4446
08-Nov-20,2020-11-08,JK,555,5,456,Jammu and Kashmir,94,5678
08-Nov-20,2020-11-08,KA,2740,22,2360,Karnataka,358,33689
08-Nov-20,2020-11-08,KL,5440,24,6853,Kerala,-1437,81945
08-Nov-20,2020-11-08,LA,19,4,66,Ladakh,-51,765
08-Nov-20,2020-11-08,LD,0,0,0,Lakshadweep,0,0
08-Nov-20,2020-11-08,MH,5585,125,8232,Maharashtra,-2772,97297
08-Nov-20,2020-11-08,ML,155,0,116,Meghalaya,39,1125
08-Nov-20,2020-11-08,MN,245,3,358,Manipur,-116,3107
08-Nov-20,2020-11-08,MP,891,11,688,Madhya Pradesh,192,7927
08-Nov-20,2020-11-08,MZ,58,0,92,Mizoram,-34,470
08-Nov-20,2020-11-08,NL,19,1,101,Nagaland,-83,1047
08-Nov-20,2020-11-08,OR,1434,15,1311,Odisha,108,11928
08-Nov-20,2020-11-08,PB,487,8,396,Punjab,83,4910
08-Nov-20,2020-11-08,PY,94,1,135,Puducherry,-42,1172
08-Nov-20,2020-11-08,RJ,1872,10,1813,Rajasthan,49,16376
08-Nov-20,2020-11-08,SK,50,2,89,Sikkim,-41,369
08-Nov-20,2020-11-08,TG,1440,5,1481,Telangana,-46,19380
08-Nov-20,2020-11-08,TN,2334,20,2386,Tamil Nadu,-72,18894
08-Nov-20,2020-11-08,TR,83,1,66,Tripura,16,1325
08-Nov-20,2020-11-08,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
08-Nov-20,2020-11-08,UP,2142,26,1858,Uttar Pradesh,258,23249
08-Nov-20,2020-11-08,UT,243,2,155,Uttarakhand,86,4495
08-Nov-20,2020-11-08,WB,3920,59,4383,West Bengal,-522,34566
08-Nov-20,2020-11-08,_TT,46707,491,48465,,-2249,510947
09-Nov-20,2020-11-09,AN,13,0,18,Andaman and Nicobar Islands,-5,169
09-Nov-20,2020-11-09,AP,1392,11,1549,Andhra Pradesh,-168,21235
09-Nov-20,2020-11-09,AR,48,0,85,Arunachal Pradesh,-37,1472
09-Nov-20,2020-11-09,AS,328,4,508,Assam,-184,6224
09-Nov-20,2020-11-09,BR,865,7,851,Bihar,7,6739
09-Nov-20,2020-11-09,CH,115,3,86,Chandigarh,26,902
09-Nov-20,2020-11-09,CT,1586,17,2709,Chhattisgarh,-1140,21221
09-Nov-20,2020-11-09,DD,0,0,0,,0,0
09-Nov-20,2020-11-09,DL,5023,71,7014,Delhi,-2062,39795
09-Nov-20,2020-11-09,DN,0,0,3,,-3,63
09-Nov-20,2020-11-09,GA,144,4,232,Goa,-92,1884
09-Nov-20,2020-11-09,GJ,971,5,993,Gujarat,-27,12212
09-Nov-20,2020-11-09,HP,711,7,228,Himachal Pradesh,476,5215
09-Nov-20,2020-11-09,HR,2427,7,2151,Haryana,269,16718
09-Nov-20,2020-11-09,JH,246,8,458,Jharkhand,-220,4226
09-Nov-20,2020-11-09,JK,460,9,564,Jammu and Kashmir,-113,5565
09-Nov-20,2020-11-09,KA,1963,19,2686,Karnataka,-742,32947
09-Nov-20,2020-11-09,KL,3593,22,5983,Kerala,-2412,79533
09-Nov-20,2020-11-09,LA,125,1,43,Ladakh,81,846
09-Nov-20,2020-11-09,LD,0,0,0,Lakshadweep,0,0
09-Nov-20,2020-11-09,MH,3277,85,0,Maharashtra,3192,100489
09-Nov-20,2020-11-09,ML,28,1,37,Meghalaya,-10,1115
09-Nov-20,2020-11-09,MN,182,1,187,Manipur,-6,3101
09-Nov-20,2020-11-09,MP,809,6,681,Madhya Pradesh,122,8049
09-Nov-20,2020-11-09,MZ,6,0,19,Mizoram,-13,457
09-Nov-20,2020-11-09,NL,29,0,73,Nagaland,-44,1003
09-Nov-20,2020-11-09,OR,1219,16,1521,Odisha,-318,11610
09-Nov-20,2020-11-09,PB,554,20,510,Punjab,24,4934
09-Nov-20,2020-11-09,PY,62,1,145,Puducherry,-84,1088
09-Nov-20,2020-11-09,RJ,1859,9,1684,Rajasthan,166,16542
09-Nov-20,2020-11-09,SK,12,1,16,Sikkim,-5,364
09-Nov-20,2020-11-09,TG,857,4,1504,Telangana,-651,18729
09-Nov-20,2020-11-09,TN,2257,18,2308,Tamil Nadu,-69,18825
09-Nov-20,2020-11-09,TR,26,2,107,Tripura,-83,1242
09-Nov-20,2020-11-09,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
09-Nov-20,2020-11-09,UP,1627,25,1895,Uttar Pradesh,-293,22956
09-Nov-20,2020-11-09,UT,398,10,205,Uttarakhand,183,4678
09-Nov-20,2020-11-09,WB,3907,56,4396,West Bengal,-545,34021
09-Nov-20,2020-11-09,_TT,37119,450,41449,,-4780,506167
10-Nov-20,2020-11-10,AN,14,0,16,Andaman and Nicobar Islands,-2,167
10-Nov-20,2020-11-10,AP,1886,12,2151,Andhra Pradesh,-277,20958
10-Nov-20,2020-11-10,AR,97,0,85,Arunachal Pradesh,12,1484
10-Nov-20,2020-11-10,AS,271,5,629,Assam,-363,5861
10-Nov-20,2020-11-10,BR,798,5,1014,Bihar,-221,6518
10-Nov-20,2020-11-10,CH,90,4,66,Chandigarh,20,922
10-Nov-20,2020-11-10,CT,1679,18,2157,Chhattisgarh,-496,20725
10-Nov-20,2020-11-10,DD,0,0,0,,0,0
10-Nov-20,2020-11-10,DL,7830,83,6157,Delhi,1590,41385
10-Nov-20,2020-11-10,DN,1,0,4,,-3,60
10-Nov-20,2020-11-10,GA,180,4,199,Goa,-23,1861
10-Nov-20,2020-11-10,GJ,1049,5,879,Gujarat,165,12377
10-Nov-20,2020-11-10,HP,611,12,424,Himachal Pradesh,175,5390
10-Nov-20,2020-11-10,HR,2546,16,1826,Haryana,704,17422
10-Nov-20,2020-11-10,JH,252,5,456,Jharkhand,-209,4017
10-Nov-20,2020-11-10,JK,492,7,635,Jammu and Kashmir,-150,5415
10-Nov-20,2020-11-10,KA,2362,20,4215,Karnataka,-1873,31074
10-Nov-20,2020-11-10,KL,6010,28,6698,Kerala,-716,78817
10-Nov-20,2020-11-10,LA,129,0,55,Ladakh,74,920
10-Nov-20,2020-11-10,LD,0,0,0,Lakshadweep,0,0
10-Nov-20,2020-11-10,MH,3791,110,10769,Maharashtra,-7088,93401
10-Nov-20,2020-11-10,ML,66,0,129,Meghalaya,-63,1052
10-Nov-20,2020-11-10,MN,219,2,275,Manipur,-58,3043
10-Nov-20,2020-11-10,MP,900,8,793,Madhya Pradesh,99,8148
10-Nov-20,2020-11-10,MZ,60,0,47,Mizoram,13,470
10-Nov-20,2020-11-10,NL,33,4,82,Nagaland,-53,950
10-Nov-20,2020-11-10,OR,987,13,1448,Odisha,-474,11136
10-Nov-20,2020-11-10,PB,486,20,362,Punjab,104,5038
10-Nov-20,2020-11-10,PY,100,2,113,Puducherry,-15,1073
10-Nov-20,2020-11-10,RJ,1902,10,1709,Rajasthan,183,16725
10-Nov-20,2020-11-10,SK,51,1,13,Sikkim,37,401
10-Nov-20,2020-11-10,TG,1267,4,1831,Telangana,-568,18161
10-Nov-20,2020-11-10,TN,2146,25,2237,Tamil Nadu,-116,18709
10-Nov-20,2020-11-10,TR,79,0,44,Tripura,35,1277
10-Nov-20,2020-11-10,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
10-Nov-20,2020-11-10,UP,2121,30,2201,Uttar Pradesh,-110,22846
10-Nov-20,2020-11-10,UT,328,5,505,Uttarakhand,-182,4496
10-Nov-20,2020-11-10,WB,3891,53,4415,West Bengal,-577,33444
10-Nov-20,2020-11-10,_TT,44724,511,54639,,-10426,495741
11-Nov-20,2020-11-11,AN,17,0,12,Andaman and Nicobar Islands,5,172
11-Nov-20,2020-11-11,AP,1732,14,1761,Andhra Pradesh,-43,20915
11-Nov-20,2020-11-11,AR,76,0,75,Arunachal Pradesh,1,1485
11-Nov-20,2020-11-11,AS,245,2,837,Assam,-594,5267
11-Nov-20,2020-11-11,BR,702,6,821,Bihar,-125,6393
11-Nov-20,2020-11-11,CH,95,2,57,Chandigarh,36,958
11-Nov-20,2020-11-11,CT,1721,25,2195,Chhattisgarh,-499,20226
11-Nov-20,2020-11-11,DD,0,0,0,,0,0
11-Nov-20,2020-11-11,DL,8593,85,7264,Delhi,1244,42629
11-Nov-20,2020-11-11,DN,0,0,2,,-2,58
11-Nov-20,2020-11-11,GA,109,5,152,Goa,-48,1813
11-Nov-20,2020-11-11,GJ,1125,6,1352,Gujarat,-233,12144
11-Nov-20,2020-11-11,HP,610,9,359,Himachal Pradesh,242,5632
11-Nov-20,2020-11-11,HR,2546,23,1829,Haryana,694,18116
11-Nov-20,2020-11-11,JH,284,3,314,Jharkhand,-33,3984
11-Nov-20,2020-11-11,JK,507,9,433,Jammu and Kashmir,65,5480
11-Nov-20,2020-11-11,KA,2584,23,2881,Karnataka,-320,30754
11-Nov-20,2020-11-11,KL,7007,29,7252,Kerala,-274,78543
11-Nov-20,2020-11-11,LA,71,1,60,Ladakh,10,930
11-Nov-20,2020-11-11,LD,0,0,0,Lakshadweep,0,0
11-Nov-20,2020-11-11,MH,4907,125,9164,Maharashtra,-4382,89019
11-Nov-20,2020-11-11,ML,72,0,71,Meghalaya,1,1053
11-Nov-20,2020-11-11,MN,180,2,164,Manipur,14,3057
11-Nov-20,2020-11-11,MP,883,13,691,Madhya Pradesh,179,8327
11-Nov-20,2020-11-11,MZ,61,0,4,Mizoram,57,527
11-Nov-20,2020-11-11,NL,42,0,90,Nagaland,-48,902
11-Nov-20,2020-11-11,OR,1220,15,1340,Odisha,-135,11001
11-Nov-20,2020-11-11,PB,699,31,460,Punjab,208,5246
11-Nov-20,2020-11-11,PY,114,1,107,Puducherry,6,1079
11-Nov-20,2020-11-11,RJ,2080,11,1801,Rajasthan,268,16993
11-Nov-20,2020-11-11,SK,36,2,48,Sikkim,-14,387
11-Nov-20,2020-11-11,TG,1196,5,1835,Telangana,-644,17517
11-Nov-20,2020-11-11,TN,2184,28,2210,Tamil Nadu,-54,18655
11-Nov-20,2020-11-11,TR,84,0,49,Tripura,35,1312
11-Nov-20,2020-11-11,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
11-Nov-20,2020-11-11,UP,1848,20,2112,Uttar Pradesh,-284,22562
11-Nov-20,2020-11-11,UT,783,6,471,Uttarakhand,306,4802
11-Nov-20,2020-11-11,WB,3872,49,4431,West Bengal,-608,32836
11-Nov-20,2020-11-11,_TT,48285,550,52704,,-4969,490772
12-Nov-20,2020-11-12,AN,13,1,15,Andaman and Nicobar Islands,-3,169
12-Nov-20,2020-11-12,AP,1728,9,1777,Andhra Pradesh,-58,20857
12-Nov-20,2020-11-12,AR,44,1,88,Arunachal Pradesh,-45,1440
12-Nov-20,2020-11-12,AS,202,3,771,Assam,-572,4695
12-Nov-20,2020-11-12,BR,523,5,536,Bihar,-18,6375
12-Nov-20,2020-11-12,CH,109,1,64,Chandigarh,44,1002
12-Nov-20,2020-11-12,CT,1817,20,1962,Chhattisgarh,-165,20061
12-Nov-20,2020-11-12,DD,0,0,0,,0,0
12-Nov-20,2020-11-12,DL,7053,104,6462,Delhi,487,43116
12-Nov-20,2020-11-12,DN,3,0,0,,3,61
12-Nov-20,2020-11-12,GA,107,0,192,Goa,-85,1728
12-Nov-20,2020-11-12,GJ,1120,6,1038,Gujarat,76,12220
12-Nov-20,2020-11-12,HP,765,6,199,Himachal Pradesh,560,6192
12-Nov-20,2020-11-12,HR,2788,21,2015,Haryana,752,18868
12-Nov-20,2020-11-12,JH,269,4,606,Jharkhand,-341,3643
12-Nov-20,2020-11-12,JK,617,8,511,Jammu and Kashmir,98,5578
12-Nov-20,2020-11-12,KA,2116,21,3368,Karnataka,-1273,29481
12-Nov-20,2020-11-12,KL,5537,25,6119,Kerala,-607,77936
12-Nov-20,2020-11-12,LA,77,3,33,Ladakh,41,971
12-Nov-20,2020-11-12,LD,0,0,0,Lakshadweep,0,0
12-Nov-20,2020-11-12,MH,4496,122,7809,Maharashtra,-3435,85584
12-Nov-20,2020-11-12,ML,144,4,56,Meghalaya,84,1137
12-Nov-20,2020-11-12,MN,254,5,191,Manipur,58,3115
12-Nov-20,2020-11-12,MP,1046,10,692,Madhya Pradesh,344,8671
12-Nov-20,2020-11-12,MZ,25,0,51,Mizoram,-26,501
12-Nov-20,2020-11-12,NL,37,0,88,Nagaland,-51,851
12-Nov-20,2020-11-12,OR,986,14,1264,Odisha,-292,10709
12-Nov-20,2020-11-12,PB,685,23,469,Punjab,193,5439
12-Nov-20,2020-11-12,PY,65,2,69,Puducherry,-6,1073
12-Nov-20,2020-11-12,RJ,2176,13,1804,Rajasthan,359,17352
12-Nov-20,2020-11-12,SK,25,3,48,Sikkim,-26,361
12-Nov-20,2020-11-12,TG,1015,3,1716,Telangana,-704,16813
12-Nov-20,2020-11-12,TN,2112,25,2347,Tamil Nadu,-260,18395
12-Nov-20,2020-11-12,TR,59,0,150,Tripura,-91,1221
12-Nov-20,2020-11-12,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
12-Nov-20,2020-11-12,UP,2265,21,1859,Uttar Pradesh,385,22947
12-Nov-20,2020-11-12,UT,451,7,532,Uttarakhand,-88,4714
12-Nov-20,2020-11-12,WB,3856,54,4453,West Bengal,-651,32185
12-Nov-20,2020-11-12,_TT,44585,544,49354,,-5313,485459
13-Nov-20,2020-11-13,AN,11,0,22,Andaman and Nicobar Islands,-11,158
13-Nov-20,2020-11-13,AP,1593,10,2178,Andhra Pradesh,-595,20262
13-Nov-20,2020-11-13,AR,57,0,105,Arunachal Pradesh,-48,1392
13-Nov-20,2020-11-13,AS,233,1,642,Assam,-410,4285
